0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.729,44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.293,44.103,44.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.972,42.856,43.667,44.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.609,42.42,43.23,44.041,44.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.032,41.173,41.983,42.794,43.605,44.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.897,40.736,41.547,42.357,43.168,43.979,44.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.489,40.3,41.11,41.921,42.732,43.542,44.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.958,39.053,39.863,40.674,41.484,42.295,43.106,43.916,44.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.806,38.616,39.427,40.237,41.048,41.859,42.669,43.48,44.29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.019,37.369,38.18,38.99,39.801,40.612,41.422,42.233,43.043,43.854,44.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.884,36.933,37.743,38.554,39.364,40.175,40.986,41.796,42.607,43.417,44.228,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.686,36.496,37.307,38.117,38.928,39.739,40.549,41.36,42.17,42.981,43.792,44.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.945,35.249,36.06,36.87,37.681,38.492,39.302,40.113,40.923,41.734,42.545,43.355,44.166,44.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.81,34.813,35.623,36.434,37.244,38.055,38.866,39.676,40.487,41.297,42.108,42.919,43.729,44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.005,33.566,34.376,35.187,35.997,36.808,37.619,38.429,39.24,40.05,40.861,41.672,42.482,43.293,44.103,44.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.871,33.129,33.94,34.75,35.561,36.371,37.182,37.993,38.803,39.614,40.425,41.235,42.046,42.856,43.667,44.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.066,31.736,32.693,33.503,34.314,35.124,35.935,36.746,37.556,38.367,39.177,39.988,40.799,41.609,42.42,43.23,44.041,44.852,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.931,31.446,32.256,33.067,33.877,34.688,35.499,36.309,37.12,37.93,38.741,39.552,40.362,41.173,41.983,42.794,43.605,44.415,45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.796,31.009,31.82,32.63,33.441,34.251,35.062,35.873,36.683,37.494,38.304,39.115,39.926,40.736,41.547,42.358,43.168,43.979,44.789,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.992,29.661,30.573,31.383,32.194,33.004,33.815,34.626,35.436,36.247,37.057,37.868,38.679,39.489,40.3,41.11,41.921,42.732,43.542,44.353,45,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.857,29.163,29.831,30.724,31.692,32.568,33.379,34.189,35,35.81,36.621,37.432,38.242,39.053,39.863,40.674,41.485,42.295,43.106,43.916,44.727,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.053,27.722,28.568,29.236,29.905,30.83,31.799,32.767,33.736,34.563,35.374,36.184,36.995,37.806,38.616,39.427,40.237,41.048,41.859,42.669,43.48,44.29,45,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.918,27.305,27.974,28.642,29.31,29.979,30.937,31.906,32.874,33.843,34.811,35.748,36.559,37.369,38.18,38.99,39.801,40.612,41.422,42.233,43.043,43.854,44.665,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.783,26.711,27.379,28.047,28.716,29.384,30.076,31.044,32.013,32.981,33.95,34.918,35.886,36.855,37.743,38.554,39.365,40.175,40.986,41.796,42.607,43.418,44.228,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.979,25.448,26.116,26.784,27.453,28.121,28.789,29.458,30.183,31.151,32.12,33.088,34.056,35.025,35.993,36.962,37.93,38.899,39.739,40.549,41.36,42.17,42.981,43.792,44.602,45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.844,24.853,25.522,26.19,26.858,27.527,28.195,28.863,29.532,30.29,31.258,32.227,33.195,34.163,35.132,36.1,37.069,38.037,39.006,39.974,40.923,41.734,42.545,43.355,44.166,44.976,0,0,0,0,0,0,0,0
